Israel,ISR,General government final consumption expenditure (% of GDP),,0.348402033,0.35780467,0.384328728,0.40002778,0.397605013,0.391896605,0.407254621,0.373986834,0.367444086,0.372530583,0.375045678,0.341129365,0.334207868,0.328336421,0.337267553,0.33680491,0.342033606,0.342922383,0.359264714,0.377933908,0.407866035,0.363321366,0.319514209,0.334921303,0.290013918,0.304501,0.287394589,0.294299357,0.324409578,0.339682557,0.337080799,0.308990663,0.302969563,0.296197034,0.302124341,0.317227805,0.284946021,0.287745392,0.284922388,0.281833388,0.279236418,0.276078743,0.288876888,0.294976973,0.330220289,0.279438025,0.255057893,0.25949441,0.251357785,0.265381529,0.261239633,0.275298603,0.269849304,0.271124702,0.272874433,0.26026634,0.247822249,0.268199353,0.282820609,0.250542901,0.263672979,0.266232052,0.265090207,0.256699532,0.267142397,0.269266329,0.272928175,0.269402787,0.268200338,0.27036624,0.272300523,0.267655915,0.270068366,0.265752553,0.262002812,0.256439425,0.256631093,0.258944092,0.262860634,0.262514886,0.254393392,0.24718673,0.244811132,0.252281187,0.252800518,0.263285355,0.261843312,0.273557175,0.277002186,0.276806752,0.276314135,0.274826616,0.276432274,0.263386149,0.266321447,0.261307762,0.266376392,0.255040301,0.24797781,0.252341951,0.250142569,0.253425271,0.247204838,0.243919341,0.241614045,0.240865931,0.253395416,0.246310319,0.239076385,0.238852299,0.237420656,0.233847182,0.240262687,0.236727846,0.231663829,0.230690577,0.231113911,0.234899196,0.233365406,0.233726637,0.232823109,0.230595258,0.233669901,0.234202526,0.227731473,0.229563201,0.23091909,0.230350983,0.232796413,0.229596023,0.226332781,0.227409396
Israel,ISR,Imports of goods and services (% of GDP),,0.600874764,0.547202091,0.561672703,0.580015736,0.580342358,0.596991064,0.581851905,0.561065697,0.571650074,0.583256078,0.588461662,0.508222574,0.477855232,0.489413904,0.503960342,0.555098879,0.542890434,0.523149086,0.539490986,0.525855187,0.565601352,0.591048992,0.516993844,0.581288152,0.518885108,0.501967314,0.499691353,0.485999234,0.564850803,0.560675516,0.54028669,0.531098935,0.492980671,0.471512487,0.456662311,0.443431417,0.446402079,0.442460171,0.434401704,0.438581774,0.426343138,0.428441228,0.44910178,0.457595453,0.446796114,0.441792792,0.408791252,0.445216648,0.400470477,0.426444595,0.437272665,0.464379275,0.486651431,0.469776885,0.464690835,0.455632437,0.456304246,0.497472595,0.470489925,0.431585833,0.35814975,0.35391671,0.349549828,0.369351752,0.363288449,0.34576457,0.34399613,0.333454117,0.337177156,0.338396121,0.335007477,0.323408693,0.313357437,0.323912513,0.313799494,0.330626619,0.339435544,0.349961987,0.373906046,0.365188568,0.370457248,0.366535443,0.360481519,0.365764,0.365691202,0.349744112,0.339018949,0.335376794,0.34726259,0.386177077,0.365315383,0.373951128,0.364738661,0.35498204,0.365475834,0.363968578,0.389978506,0.398141737,0.405333209,0.411575488,0.408037821,0.429671885,0.427471681,0.414871012,0.423734822,0.42321436,0.394118383,0.406473473,0.416035499,0.409952085,0.423939875,0.4265433,0.422349769,0.408676293,0.392301681,0.355297503,0.304773185,0.302531759,0.309771136,0.321479388,0.324904777,0.335811047,0.332172123,0.341387391,0.359274448,0.358778626,0.358382325,0.360907437,0.38721355,0.370313807,0.358587621,0.33949313
Israel,ISR,Exports of goods and services (% of GDP),,0.470504543,0.421610022,0.394332804,0.408553754,0.410260813,0.411713511,0.422691622,0.390788839,0.384238501,0.382600808,0.375040216,0.338686799,0.318148701,0.322995282,0.320767539,0.363829124,0.387777674,0.374118432,0.381122916,0.391258898,0.420060206,0.427500412,0.42149012,0.430014922,0.396972555,0.39272192,0.398562579,0.384943058,0.403406972,0.39619281,0.39648532,0.388572094,0.361719552,0.343913537,0.333194625,0.313722024,0.353347179,0.357778303,0.353228669,0.344275059,0.342886856,0.337193751,0.327484354,0.304239568,0.279485005,0.292254904,0.281080357,0.295428855,0.287215689,0.295054335,0.305362782,0.30549823,0.321554247,0.303383432,0.312059427,0.310197161,0.313560903,0.322580226,0.307907009,0.309992908,0.272920262,0.276978843,0.272325234,0.280118288,0.279821164,0.259230254,0.273504964,0.270475091,0.278345465,0.283887211,0.289102413,0.281630404,0.277766714,0.295772919,0.28451224,0.301384004,0.314232985,0.3129485,0.341415862,0.343596958,0.351247546,0.357773713,0.394835379,0.335916545,0.340258431,0.31601702,0.313880294,0.309946231,0.323607366,0.339374517,0.335515567,0.345897427,0.36147941,0.329711053,0.348198006,0.36640041,0.384377161,0.398630157,0.405906631,0.407441715,0.402962636,0.416849294,0.418354489,0.419550431,0.418375501,0.420966888,0.397589716,0.404109268,0.41998941,0.40656587,0.412264172,0.411715544,0.414885608,0.4011427,0.384501918,0.358020758,0.329279234,0.324651177,0.332338416,0.3462149,0.349996451,0.353386649,0.34965922,0.359080381,0.364063235,0.355747064,0.350369808,0.349486741,0.356397376,0.372494943,0.369541766,0.353072385
Israel,ISR,"Population, total",,3809000,3832000,3855000,3878000,3897500,3917000,3936500,3956000,3974750,3993500,4012250,4031000,4049500,4068000,4086500,4105000,4118500,4132000,4145500,4159000,4177500,4196000,4214500,4233000,4249500,4266000,4282500,4299000,4316500,4334000,4351500,4369000,4387250,4405500,4423750,4442000,4461000,4480000,4499000,4518000,4553500,4589000,4624500,4660000,4732250,4804500,4876750,4949000,4992500,5036000,5079500,5123000,5157500,5192000,5226500,5261000,5295500,5330000,5364500,5399000,5435500,5472000,5508500,5545000,5581750,5618500,5655250,5692000,5728000,5764000,5800000,5836000,5869750,5903500,5937250,5971000,6009500,6048000,6086500,6125000,6166000,6207000,6248000,6289000,6326500,6364000,6401500,6439000,6471750,6504500,6537250,6570000,6599925,6629850,6659775,6689700,6719525,6749350,6779175,6809000,6839275,6869550,6899825,6930100,6961000,6991900,7022800,7053700,7085300,7116900,7148500,7180100,7212275,7244450,7276625,7308800,7353000,7397200,7441400,7485600,7520100,7554600,7589100,7623600,7659175,7694750,7730325,7765900,7801400,7836900,7872400,7907900
Israel,ISR,"Household final consumption expenditure, etc. (% of GDP)",,0.513519907,0.513901279,0.527738667,0.537284441,0.542257499,0.543949909,0.546715636,0.547520093,0.557330673,0.57124608,0.596319293,0.562692121,0.58821323,0.591957158,0.590395818,0.583329412,0.560191847,0.570944286,0.569083798,0.511808743,0.558770978,0.557860859,0.557169645,0.620997008,0.600835704,0.620783135,0.627968082,0.625202085,0.641783095,0.628881996,0.622452384,0.641862019,0.636728834,0.622317197,0.620362796,0.614140448,0.617505592,0.620550383,0.618114822,0.620668705,0.597412678,0.610980141,0.633254705,0.618650915,0.601016744,0.613738208,0.60720792,0.593218836,0.608179548,0.596034908,0.604817787,0.62513391,0.631453803,0.622092822,0.616300573,0.618197106,0.631205262,0.644306044,0.636406759,0.61455968,0.566916387,0.552343974,0.550025178,0.567613199,0.562746709,0.55170705,0.550842334,0.540807844,0.537536595,0.539805565,0.53773225,0.537491144,0.532484795,0.550231048,0.546834917,0.540206943,0.552598092,0.537311273,0.543923014,0.526155271,0.544578826,0.540411573,0.535868263,0.53761451,0.543260546,0.546831229,0.558097504,0.566854651,0.566189707,0.565518191,0.558756955,0.5665567,0.548693319,0.566010815,0.56458475,0.555956697,0.56122066,0.560408938,0.561658719,0.570876289,0.562570296,0.561496242,0.556845624,0.55337737,0.553512098,0.553656898,0.560004049,0.559245561,0.567118652,0.576384539,0.566208234,0.562748365,0.569721562,0.57586085,0.569072154,0.565666427,0.555836694,0.558360357,0.566346919,0.570344487,0.563457853,0.563655016,0.572933374,0.578901415,0.579234682,0.574876966,0.57214282,0.5643202,0.573123547,0.561368307,0.554830215,0.557647151
Israel,ISR,"GDP per capita, PPP (constant 2005 international $)",,15027.81909,15027.81909,15027.81909,15027.81909,15489.87493,15489.87493,15489.87493,15489.87493,15476.64674,15476.64674,15476.64674,15476.64674,15731.21475,15731.21475,15731.21475,15731.21475,15667.28804,15667.28804,15667.28804,15667.28804,15924.13437,15924.13437,15924.13437,15924.13437,16430.94103,16430.94103,16430.94103,16430.94103,17329.76756,17329.76756,17329.76756,17329.76756,17389.98374,17389.98374,17389.98374,17389.98374,17246.05685,17246.05685,17246.05685,17246.05685,17863.46023,17863.46023,17863.46023,17863.46023,18115.3717,18115.3717,18115.3717,18115.3717,18484.96199,18484.96199,18484.96199,18484.96199,19000.32933,19000.32933,19000.32933,19000.32933,19798.08049,19798.08049,19798.08049,19798.08049,20535.163,20535.163,20535.163,20535.163,21103.10111,21103.10111,21103.10111,21103.10111,21276.33384,21276.33384,21276.33384,21276.33384,21651.51869,21651.51869,21651.51869,21651.51869,21815.46594,21815.46594,21815.46594,21815.46594,23212.92287,23212.92287,23212.92287,23212.92287,22621.5247,22621.5247,22621.5247,22621.5247,22042.87281,22042.87281,22042.87281,22042.87281,21975.8204,21975.8204,21975.8204,21975.8204,22636.70982,22636.70982,22636.70982,22636.70982,23339.95407,23339.95407,23339.95407,23339.95407,24213.78554,24213.78554,24213.78554,24213.78554,25095.07358,25095.07358,25095.07358,25095.07358,25646.27855,25646.27855,25646.27855,25646.27855,25250.15386,25250.15386,25250.15386,25250.15386,25994.53786,25994.53786,25994.53786,25994.53786,26719.96676,26719.96676,26719.96676,26719.96676,,,,
Israel,ISR,Net barter terms of trade index (2000 = 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,Real effective exchange rate index (2005 = 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,Current account balance (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,GDP per capita (constant LCU),,65.90915489,66.38643565,66.40778606,66.93932597,66.53745791,66.647195,66.65805306,67.17892451,67.13993407,66.93674072,66.88854983,66.68171131,66.86219776,66.77563032,68.0129741,69.51437849,69.37417497,69.59364636,70.40915468,70.41651692,70.81399053,71.74417671,72.31363431,72.79055998,73.24317829,73.71592019,74.45068121,74.75535,75.05965117,76.19439688,76.41237611,77.2325993,78.35977069,78.84804054,79.87442808,80.81828485,81.30507942,81.64132757,82.47692072,83.31010385,83.6246848,83.86200612,83.97889993,83.41593316,85.04746792,84.56741406,84.58306679,85.56096671,85.77650848,85.71284816,85.5079977,84.9041697,84.77279729,84.55535392,84.40910156,85.01493889,85.65810796,86.27356937,86.80703746,87.61764777,88.71740066,88.77928453,89.17382591,89.91196446,90.3613724,89.79978084,90.02155027,89.90067993,90.51577433,91.42991328,91.90849885,92.95553102,92.72305761,92.94386197,93.17194409,92.66611734,93.24563207,93.83763258,94.23329004,95.37854176,96.6997165,97.38122253,98.08762381,99.05502805,99.80695097,99.42555404,99.23669468,99.4045378,99.30451949,99.88463487,99.87421471,99.70471924,99.26308349,98.87031704,98.92792036,99.40594536,99.80599554,99.80674116,99.90317285,99.48410821,99.4321427,100.022626,100.2009017,100.3443296,100.7803738,101.2546035,101.7195176,102.7410921,102.6300515,102.5881667,102.7591556,102.0427699,102.373175,101.5743099,100.0557199,98.22260709,94.64074473,94.18294604,94.44607743,94.19222458,94.91112011,95.35145172,95.670608,95.86363423,95.82043129,95.96272714,95.73848344,94.94712222,93.78902794,93.11474472,92.70960746,91.78299517
Italy,ITA,Gross capital formation (% of GDP),,0.255858062,0.254345429,0.257186849,0.262129353,0.259689005,0.261043064,0.2613946,0.252913274,0.251815006,0.244835238,0.241201951,0.237124166,0.233068816,0.233702825,0.231721477,0.224157993,0.224818736,0.228666441,0.231876127,0.229517192,0.226895203,0.226136984,0.22415934,0.222185867,0.222009003,0.216930245,0.215557011,0.214820112,0.215573838,0.217859668,0.2166654,0.21669808,0.219011022,0.221487815,0.222642559,0.220463089,0.22127781,0.220155484,0.221050732,0.224131172,0.224271781,0.223814384,0.222073461,0.219889332,0.212784785,0.22025209,0.222760241,0.21757216,0.213912364,0.216974905,0.208712459,0.208275749,0.197362223,0.190687575,0.186736504,0.184595235,0.185187424,0.1881886,0.187663892,0.189511216,0.188813098,0.192281744,0.193336173,0.200211554,0.191783738,0.191979392,0.18993736,0.18921467,0.188355946,0.189314194,0.190125824,0.194380846,0.192912988,0.192282574,0.194141818,0.19377169,0.194102665,0.194862496,0.199287219,0.198567855,0.20465274,0.205741726,0.207365111,0.204294162,0.204991049,0.206087067,0.204825638,0.20508423,0.20973229,0.206359098,0.210766345,0.216492787,0.207011798,0.206520493,0.202810158,0.205567387,0.205229344,0.205234452,0.2050595,0.206954797,0.208649357,0.209131864,0.211627909,0.209330908,0.21479835,0.21296612,0.213646303,0.216588404,0.21720221,0.214350809,0.214251742,0.212529442,0.21303617,0.209564402,0.211740455,0.204346203,0.199550589,0.192937833,0.190412822,0.191319164,0.192676201,0.194314784,0.194894147,0.192621994,0.195084908,0.192220377,0.189575331,0.186757402,0.181957533,0.179515556,0.178455943,0.176767377
Italy,ITA,General government final consumption expenditure (% of GDP),,0.162390867,0.164925645,0.169003352,0.175663778,0.178851881,0.181669713,0.184325695,0.182308645,0.181331873,0.182024874,0.181287705,0.186126806,0.185744121,0.18963395,0.188543109,0.182253022,0.182695633,0.183963531,0.185520072,0.185356568,0.189279684,0.187754341,0.183742471,0.182970947,0.181839338,0.181035743,0.18254522,0.184687349,0.186743054,0.189333708,0.192859479,0.192323399,0.194475324,0.194845883,0.193721905,0.193828262,0.192849165,0.192014472,0.191543855,0.192074289,0.192066188,0.199189332,0.20315756,0.206413802,0.19839704,0.203147984,0.203458873,0.199846499,0.197668962,0.201140482,0.199379371,0.20110763,0.20067486,0.199753486,0.197987907,0.194945582,0.195267627,0.19191007,0.188811596,0.188237125,0.180177131,0.180574547,0.176794308,0.174804849,0.18146108,0.180440916,0.180005449,0.182652086,0.182739957,0.182092448,0.181596852,0.180145769,0.180094886,0.179760955,0.178059017,0.181008028,0.180193756,0.180629304,0.181722582,0.181213395,0.182268305,0.182430907,0.183482556,0.182754882,0.183314538,0.187436782,0.189577321,0.191638871,0.18965576,0.19035543,0.193062102,0.18827165,0.191153023,0.19433367,0.20135923,0.193132164,0.196170612,0.200207848,0.19403493,0.19759453,0.200316836,0.198323895,0.198523946,0.208285356,0.198599767,0.204508469,0.199588194,0.195279728,0.195089499,0.193570822,0.192084452,0.200060509,0.194702094,0.202216908,0.199795229,0.204466301,0.212104929,0.21347171,0.215612314,0.2139139,0.211136912,0.213407348,0.210010522,0.209149638,0.206425291,0.204355455,0.201026684,0.203114202,0.201800435,0.20138598,0.200497311,0.200243172
Italy,ITA,Imports of goods and services (% of GDP),,0.23043881,0.237713724,0.242806379,0.232042443,0.243075116,0.248719292,0.246458289,0.235980582,0.245977309,0.22789384,0.231947437,0.217230238,0.201297813,0.206393635,0.206029051,0.206240017,0.213650035,0.21537619,0.226577661,0.227159353,0.233518307,0.22481468,0.218339919,0.212836687,0.198517652,0.183604051,0.173093583,0.16929005,0.175407285,0.176447102,0.187096482,0.184292898,0.169792305,0.179613227,0.185883558,0.18741644,0.191427437,0.197125317,0.189710152,0.18853687,0.184733599,0.188379814,0.182979623,0.197405147,0.173626773,0.17963932,0.176176364,0.172749886,0.179555292,0.182108343,0.176581826,0.186122192,0.183032667,0.180457183,0.177216624,0.1796226,0.187305034,0.189129623,0.191507713,0.206265912,0.213123986,0.227303622,0.217983063,0.220033315,0.209355528,0.197413743,0.191258766,0.200527296,0.203983008,0.212439372,0.216524687,0.219183988,0.226831049,0.220693744,0.213465513,0.213788894,0.214627216,0.216080384,0.223209198,0.23576075,0.246375148,0.255498503,0.263316861,0.271381732,0.257464112,0.264338099,0.252604485,0.244987594,0.245216343,0.246531428,0.239137678,0.250958045,0.250266441,0.241497458,0.230420875,0.235495792,0.238783307,0.243733156,0.242912112,0.250341705,0.252075115,0.257481996,0.261256502,0.267993047,0.281894935,0.28475514,0.284702977,0.290955748,0.290441679,0.290868707,0.290478279,0.291717181,0.300477661,0.295540441,0.296197236,0.279033741,0.246050286,0.234763209,0.240695512,0.247646906,0.265729727,0.28130748,0.287457942,0.302050264,0.309403292,0.304848838,0.30077951,0.295329451,0.29643585,0.291117315,0.289971828,0.28662483
Italy,ITA,Exports of goods and services (% of GDP),,0.2199594,0.207792887,0.207584978,0.205173994,0.213192271,0.227363618,0.233317684,0.222441372,0.229324925,0.223341575,0.213520138,0.208145615,0.21210791,0.211636619,0.210707869,0.208943204,0.216825311,0.212022378,0.218933571,0.220585144,0.223036625,0.220397278,0.21871147,0.213218046,0.207918797,0.19616166,0.191303755,0.182834477,0.187483466,0.17588988,0.193158735,0.18591956,0.170924889,0.18408316,0.184666343,0.187047304,0.186158553,0.196741563,0.194524073,0.191459458,0.178085618,0.19324192,0.194028427,0.197919279,0.179055097,0.178999257,0.176920939,0.176752819,0.17830092,0.17993988,0.178222011,0.191068134,0.202317472,0.208109931,0.215323064,0.221444594,0.22256193,0.222772196,0.231308192,0.235698504,0.25090892,0.265994782,0.259172181,0.25615439,0.251129794,0.246558608,0.244258663,0.245107037,0.246754627,0.250648821,0.257079713,0.254452802,0.257697981,0.255970239,0.250184783,0.239324489,0.2352343,0.236343013,0.244466092,0.250477156,0.261110508,0.261100365,0.274968268,0.277467131,0.27228721,0.275663049,0.266385351,0.260042753,0.256078373,0.255388346,0.253527695,0.254178456,0.249112829,0.241074593,0.242030278,0.246505465,0.246317195,0.251272953,0.25444409,0.251979278,0.252905664,0.257477015,0.262306955,0.263971971,0.27036961,0.275178644,0.27626863,0.287802339,0.287605817,0.287853588,0.28817276,0.289828068,0.296353184,0.288151707,0.284924265,0.268367011,0.235350632,0.232229821,0.237729505,0.2423592,0.250228547,0.261627749,0.269426506,0.277822253,0.284256296,0.286626123,0.290237114,0.293454368,0.299186627,0.300023451,0.304349955,0.305740488
Italy,ITA,"Population, total",,56346782.5,56375816,56404849.5,56433883,56450831,56467779,56484727,56501675,56512143.25,56522611.5,56533079.75,56543548,56548679.5,56553811,56558942.5,56564074,56567235,56570396,56573557,56576718,56580806.25,56584894.5,56588982.75,56593071,56593842,56594613,56595384,56596155,56597599,56599043,56600487,56601931,56608770.25,56615609.5,56622448.75,56629288,56639911.25,56650534.5,56661157.75,56671781,56683645.75,56695510.5,56707375.25,56719240,56729060.25,56738880.5,56748700.75,56758521,56768162.5,56777804,56787445.5,56797087,56805770.5,56814454,56823137.5,56831821,56834715.75,56837610.5,56840505.25,56843400,56843625.75,56843851.5,56844077.25,56844303,56848297.5,56852292,56856286.5,56860281,56867803.75,56875326.5,56882849.25,56890372,56894465,56898558,56902651,56906744,56909137.25,56911530.5,56913923.75,56916317,56922764.75,56929212.5,56935660.25,56942108,56950885.25,56959662.5,56968439.75,56977217,57022264.25,57067311.5,57112358.75,57157406,57269219,57381032,57492845,57604658,57747321,57889984,58032647,58175310,58283243.25,58391176.5,58499109.75,58607043,58690657,58774271,58857885,58941499,59049946.5,59158394,59266841.5,59375289,59489511.5,59603734,59717956.5,59832179,59922308.75,60012438.5,60102568.25,60192698,60265369.75,60338041.5,60410713.25,60483385,60543431,60603477,60663523,60723569,60772171.25,60820773.5,60869375.75,60917978
Italy,ITA,"Household final consumption expenditure, etc. (% of GDP)",,0.581291098,0.58273527,0.596715716,0.591718559,0.593119049,0.585185283,0.596058497,0.584687356,0.589863548,0.58856076,0.597105372,0.590811144,0.58383134,0.587442304,0.585195546,0.576541441,0.582572669,0.586636434,0.584567418,0.583330959,0.586920249,0.579170685,0.586284508,0.58337607,0.581696598,0.583083405,0.586485471,0.581971766,0.582818137,0.581632734,0.585079985,0.579222436,0.574947711,0.574261807,0.577918122,0.578930698,0.577924771,0.582271262,0.584560218,0.5801678,0.57276629,0.570089752,0.568970295,0.574327829,0.573058234,0.574995338,0.580351373,0.569344946,0.58380869,0.588533016,0.583643434,0.582912566,0.57816915,0.579264696,0.579755574,0.582690443,0.578334817,0.58432078,0.587768977,0.586502515,0.580773258,0.583516525,0.583891757,0.581425114,0.575022993,0.578680198,0.577964082,0.583065725,0.579364693,0.585867551,0.587378516,0.58434818,0.589850047,0.590177573,0.593942832,0.593626858,0.593632184,0.59962726,0.602532197,0.600616808,0.596951456,0.599369083,0.597550338,0.600301592,0.592223859,0.591812729,0.589837245,0.590234494,0.591220559,0.584165242,0.584007791,0.589393234,0.592241962,0.59205242,0.586559497,0.589858355,0.587640427,0.584831088,0.585888724,0.589238354,0.586976709,0.589302352,0.593464888,0.589571542,0.594071947,0.587118687,0.590254401,0.587001466,0.588858515,0.586527427,0.584831466,0.585084858,0.590693669,0.585880358,0.596043064,0.594830624,0.600974498,0.602626669,0.603495451,0.607191485,0.606233974,0.603511849,0.611430466,0.61466319,0.614906363,0.611987657,0.609798637,0.612606324,0.609329995,0.610155215,0.606674273,0.608189216
Italy,ITA,"GDP per capita, PPP (constant 2005 international $)",,18814.44221,18814.44221,18814.44221,18814.44221,18950.51435,18950.51435,18950.51435,18950.51435,19014.79923,19014.79923,19014.79923,19014.79923,19230.14015,19230.14015,19230.14015,19230.14015,19846.03981,19846.03981,19846.03981,19846.03981,20395.4539,20395.4539,20395.4539,20395.4539,20977.61498,20977.61498,20977.61498,20977.61498,21645.00318,21645.00318,21645.00318,21645.00318,22541.98122,22541.98122,22541.98122,22541.98122,23288.31511,23288.31511,23288.31511,23288.31511,23730.89552,23730.89552,23730.89552,23730.89552,24079.30674,24079.30674,24079.30674,24079.30674,24263.7079,24263.7079,24263.7079,24263.7079,24042.08278,24042.08278,24042.08278,24042.08278,24554.23095,24554.23095,24554.23095,24554.23095,25262.67019,25262.67019,25262.67019,25262.67019,25542.14237,25542.14237,25542.14237,25542.14237,26004.99966,26004.99966,26004.99966,26004.99966,26374.00506,26374.00506,26374.00506,26374.00506,26752.216,26752.216,26752.216,26752.216,27717.07423,27717.07423,27717.07423,27717.07423,28215.94285,28215.94285,28215.94285,28215.94285,28253.9674,28253.9674,28253.9674,28253.9674,28021.54093,28021.54093,28021.54093,28021.54093,28226.87466,28226.87466,28226.87466,28226.87466,28279.87053,28279.87053,28279.87053,28279.87053,28737.7242,28737.7242,28737.7242,28737.7242,29007.90948,29007.90948,29007.90948,29007.90948,28453.5621,28453.5621,28453.5621,28453.5621,26729.15091,26729.15091,26729.15091,26729.15091,27082.53427,27082.53427,27082.53427,27082.53427,27072.29302,27072.29302,27072.29302,27072.29302,,,,
Italy,ITA,Net barter terms of trade index (2000 = 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Real effective exchange rate index (2005 = 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Current account balance (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,GDP per capita (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,Gross capital formation (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,General government final consumption expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,Imports of goods and services (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,Exports of goods and services (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,"Population, total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,"Household final consumption expenditure, etc. (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,"GDP per capita, PPP (constant 2005 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,Net barter terms of trade index (2000 = 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,Real effective exchange rate index (2005 = 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,Current account balance (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
